"CDR017-DIL"	"CDR025"	"CDR021"	"CDR029-DIL"	"CDR022"	"CDR018"	"CDR026-DIL"	"CDR030-DIL"	"CDR031-DIL"	"CDR023"	"CDR027-DIL"	"CDR019"	"CDR020"	"CDR028-DIL"	"CDR032-DIL"	"CDR024"
"1186"	355.9762375	438.839125	313.03029375	375.0899	314.5743	342.77740625	369.0341875	395.32996875	389.60908125	336.71380625	473.81880625	327.2890625	333.3928625	461.21826875	351.7126125	330.72875625
"1187"	139.80569375	186.0477375	141.28591875	180.9713125	146.264575	133.87505	142.72339375	138.25111875	124.82475625	160.32695	146.905425	181.8269875	173.502075	139.7231125	130.17491875	134.9145375
"1188"	854.09265	693.16001875	940.53600625	1038.84304375	838.167525	1063.00859375	820.997875	854.09265	869.4789875	734.0763375	831.2361	752.13550625	855.4687875	1023.87718125	988.8417125	866.0043125
"1189"	1457.4585625	1306.33195625	1526.294125	1384.84965625	1541.061375	1384.84965625	1219.63616875	1411.18090625	1459.8543125	1538.213375	1265.67241875	1476.9110625	1261.00261875	1431.994425	1522.7213125	1457.4585625
"1190"	133.264025	124.069125	125.638925	126.10410625	126.2154125	131.3039	113.042055	119.549383125	120.606836875	123.679775	118.56787375	118.56787375	107.257531875	138.0508	111.038000625	124.54065625
"1191"	3025.2868125	2563.87975	3159.5881875	2544.87525	2744.1764375	2678.58875	2572.861	2678.58875	2580.884875	2724.0571875	2678.58875	2858.44	2616.7776875	2606.3005	2519.1353125	2600.4274375
"1192"	702.56216875	653.4345875	872.633525	679.10428125	676.463575	784.27380625	631.472125	635.31555625	807.13776875	752.13550625	663.9612375	642.1862	764.52531875	680.46601875	686.39419375	818.30329375
"1193"	530.7982625	554.10894375	520.3114625	518.85629375	580.31461875	523.1370125	522.5494625	532.49026875	598.59073125	525.4957125	511.18054375	619.14924375	560.561575	566.4806125	544.46848125	583.11810625
"1194"	308.88295	291.48325	296.41846875	314.1515625	281.50890625	343.9220625	283.699525	296.41846875	324.69551875	350.66734375	291.02585	287.4121125	311.4678375	288.965675	303.88596875	373.2155375
"1195"	168.4718	143.0651625	138.6461375	131.8437625	145.94741875	125.29005	126.74058125	133.62806875	116.84347375	127.7165	133.62806875	161.367675	151.69384375	130.96313125	120.9628575	132.06351875
"1196"	843.45686875	774.6548375	707.248775	665.20205625	867.70998125	741.42873125	897.71595	730.35885	782.8135375	701.05808125	716.8693	680.46601875	854.09265	611.44079375	610.43080625	569.43401875
"1197"	317.0709625	374.361925	274.0271375	312.53919375	234.90328125	335.132575	345.373275	271.14005	338.90738125	305.6718875	465.28708125	304.3600375	367.22826875	473.2614875	341.00106875	376.12604375
"1198"	196.32628125	194.80496875	192.6998625	199.55638125	201.77249375	215.23465625	190.99375	228.6005875	169.446225	183.8382375	196.32628125	211.96713125	202.76548125	180.9713125	181.25755625	178.4629125
"1199"	142.22034375	140.73073125	162.66328125	146.17665	116.246551875	160.4719	132.73478125	157.15743125	153.12476875	138.6461375	141.64415625	133.62806875	157.68523125	117.20861125	126.60464375	154.33554375
"1200"	140.6835375	149.70696875	148.395275	149.1109125	140.84610625	155.97304375	166.44370625	161.02499375	163.811425	155.58031875	165.4772625	150.72463125	141.73386875	151.0258125	142.72339375	162.66328125
"1201"	1020.16764375	1124.70696875	1163.1687625	1175.19880625	1175.19880625	1100.16491875	1169.128475	1196.7565125	1229.2112375	1183.4057625	899.11763125	985.20096875	1027.4562375	1109.2826875	1211.1934125	1462.102
"1202"	637.68261875	609.28149375	573.9270875	680.46601875	661.99913125	519.65955625	608.0283875	638.68381875	553.04888125	588.60095	653.4345875	551.052275	545.3176125	615.22645625	636.575075	661.99913125
"1203"	1219.63616875	1417.8138	1229.2112375	1139.4738625	1223.48225	1442.300875	1472.6158125	1211.1934125	1216.96630625	1207.90534375	1558.1713125	1449.071125	1479.3739375	1823.4216875	1364.31715	1173.27261875
"1204"	19648.463125	22635.995625	18769.489375	19281.419375	18259.98375	20770.58	21555.46375	17930.920625	19281.419375	18259.98375	22033.20125	23555.78875	23555.78875	19648.463125	17489.03625	17029.91875
"1205"	144.581275	126.60464375	143.0651625	157.2704625	149.2513125	146.905425	141.029925	143.5742625	155.29068125	147.98748125	148.5674875	143.778675	143.5742625	150.05465625	139.09355	126.8214
"1206"	338.90738125	348.920075	331.1456375	346.27081875	365.9820875	356.91955625	312.53919375	342.47463125	357.6259	349.839525	435.399175	373.78055	362.5856	385.04623125	337.19183125	309.1204375
"1207"	137.04911875	145.4795375	146.17665	127.2611875	142.72339375	131.3825375	160.01793125	117.886524375	127.946175	127.946175	120.82104875	127.2611875	139.09355	128.5755125	154.79236875	132.64590625
"1208"	146.17665	134.6517375	127.19045625	131.79078125	139.5828875	132.2048375	126.49574375	140.17050625	129.16593125	152.1436625	146.49545	163.23086875	146.17665	173.61940625	131.22126875	160.2114625
"1209"	158.48131875	143.3883875	139.30083125	123.99658125	145.4795375	157.019575	146.49545	140.73073125	140.48658125	163.811425	124.54065625	138.849725	142.72339375	124.89751875	121.633010625	161.70561875
"1210"	4452.6578125	4402.745625	4239.2055	3713.403375	4109.3983125	4164.290875	3991.7996875	3761.6080625	3972.524	4211.551	4053.545	4076.339625	3890.4998125	3787.7843125	3991.7996875	4494.8966875
"1211"	5419.614125	5003.063125	4558.177125	5635.606125	5118.8261875	4875.3990625	5178.828375	5804.441875	5821.1591875	4748.7385	5969.7195625	4692.9215	5571.1320625	5708.0065625	5540.157875	5094.918125
"1212"	927.727825	901.48970625	777.6327125	919.56631875	776.3267625	807.13776875	882.15630625	885.39000625	849.0589375	809.2936875	948.09728125	921.06751875	877.6431625	892.84823125	888.4533	782.8135375
"1213"	430.6895	360.25441875	372.7811625	300.39123125	391.421925	463.51940625	381.7546375	326.92825	316.782975	385.60971875	323.41266875	470.647275	417.81045625	348.59795625	347.112475	293.71896875
"1214"	153.12476875	175.3194375	163.23086875	136.70280625	137.3657125	163.3872875	144.24366875	160.2114625	151.32275625	170.01290625	188.85890625	164.648775	175.090025	204.06729375	122.168163125	155.29068125
"1215"	823.85491875	765.8296875	1216.96630625	1225.3508625	1273.19681875	738.16189375	839.36059375	1173.27261875	1178.5543625	1165.66404375	968.1854	698.00355	704.816775	1144.89706875	1180.49760625	826.0324875
"1216"	111.707523125	133.38770625	114.832383125	124.82475625	119.549383125	128.03438125	112.4455	83.02154125	118.620211875	126.3680375	110.429099375	139.173575	112.89530375	110.171345	115.9458925	168.4718
"1217"	206.242775	212.4717125	245.57454375	206.242775	239.40515625	227.7189	211.343175	220.8021	160.4719	209.671975	200.2518125	216.99501875	209.93759375	194.25960625	228.7990625	196.7211125
"1218"	245.0537	302.66375625	252.8335125	217.518575	302.981975	287.8734	309.9502	222.7621625	225.50741875	264.69341875	296.41846875	269.5326625	341.00106875	234.21899375	254.45054375	258.469675
"1219"	444.13575	462.77411875	425.77890625	451.13735	445.4399375	477.0774	445.4399375	455.2644875	408.43645	439.52813125	442.171175	465.8356	439.52813125	433.05710625	381.7546375	399.965625
"1220"	128.115575	148.6809875	125.75474375	117.336005	129.3313125	147.60255625	134.32135625	153.69998125	104.544358125	117.706826875	110.993923125	115.17927875	126.5556375	111.707523125	109.0303125	125.46199375
"1221"	2059.1703125	1837.08525	2225.63825	1791.0929375	2077.874125	2100.3746875	2225.63825	1823.4216875	1855.451125	1956.9139375	1956.9139375	1973.2708125	1860.34275	1849.60425	2100.3746875	2159.2514375
"1222"	226.06664375	300.39123125	291.48325	297.647775	325.01646875	271.84601875	288.6290375	272.8253375	244.30040625	244.02444375	259.4689125	308.88295	266.9133375	237.02546875	206.9672125	264.69341875
"1223"	341.97876875	338.90738125	317.0709625	294.51029375	315.54169375	296.41846875	298.82145	351.2355125	330.72875625	336.3130875	371.39080625	297.14026875	309.9502	329.9226	336.3130875	304.7898625
"1224"	417.81045625	417.2234125	377.61520625	435.399175	449.96924375	397.0559625	530.7982625	381.7546375	435.399175	383.25560625	410.09359375	425.77890625	463.51940625	337.19183125	396.194025	449.33893125
"1225"	272.49765	190.16381875	208.3937125	301.32981875	208.8477375	201.483475	237.37525625	258.469675	341.97876875	224.253175	352.4631875	242.93308125	214.15586875	315.13375	343.9220625	224.593825
"1226"	276.3171625	219.96529375	221.6953375	202.76548125	258.11143125	216.1612375	249.85980625	212.99615	194.0111375	232.06069375	249.15275	216.6859125	218.91573125	260.62513125	211.96713125	203.29688125
"1227"	242.93308125	229.43806875	261.64070625	264.9953	205.6635625	240.4471375	221.6953375	267.2860375	273.65519375	222.43183125	279.61873125	234.50075	273.308375	274.0271375	292.10323125	212.6476875
"1228"	107.052633125	110.80871625	100.532475625	138.522975	100.6991125	113.949993125	87.55131	96.621965	138.25111875	113.949993125	138.6461375	93.848369375	123.07709375	142.81415625	128.41715625	101.981315625
"1229"	138.14091875	133.87505	136.3709	115.01129125	139.173575	101.724724375	150.2112625	134.4798	105.357359375	178.4629125	118.96467375	137.8476875	130.72239375	148.6809875	126.3680375	144.36288125
"1230"	454.5133125	448.42835625	420.1724625	372.7811625	433.05710625	379.3489625	438.28035625	442.89325	503.82580625	464.593675	474.85746875	433.05710625	499.85938125	407.19756875	429.3536875	467.88214375
"1231"	308.3474625	303.50740625	314.1515625	256.46486875	392.01801875	280.855175	345.71604375	229.131625	224.593825	331.5385375	206.242775	301.870625	300.76705	214.92056875	224.02711875	262.86791875
"1232"	822.3869875	820.997875	987.0676875	759.85591875	831.2361	651.17325625	845.829875	753.195825	794.474525	921.06751875	651.9720875	723.1621125	707.248775	807.13776875	724.049425	769.9906875
"1233"	2430.84	3068.6276875	2185.06	1978.5845	2059.1703125	2193.5160625	3147.6899375	1985.9696875	2306.1416875	2168.9874375	3348.645125	2512.9405625	2563.87975	3201.1096875	2185.06	2021.0818125
"1234"	418.5149625	451.13735	449.96924375	461.21826875	404.27354375	312.53919375	402.3854625	493.602175	396.194025	486.71269375	418.88236875	397.0559625	309.1204375	411.54105625	456.02994375	393.43023125
"1235"	229.131625	239.9839125	218.28376875	178.27151875	244.30040625	235.51765	248.37996875	199.3004	193.24400625	243.52283125	208.61143125	229.72601875	239.40515625	217.518575	183.8382375	214.36930625
"1236"	3068.6276875	2918.4553125	3036.9955625	3036.9955625	3118.194375	2918.4553125	2699.411375	3321.4144375	3068.6276875	3348.645125	2651.41075	3540.5988125	3201.1096875	2699.411375	2858.44	3451.492625
"1237"	165.75914375	212.2217	139.173575	198.53253125	163.811425	151.973275	181.8269875	190.99375	213.53148125	181.25755625	187.1454625	197.9688	180.9713125	190.16381875	192.1860875	188.85890625
"1238"	322.81570625	298.82145	323.83305	324.23106875	303.88596875	260.25153125	250.6985875	305.3181125	287.031575	280.12426875	273.65519375	276.9745625	316.36380625	240.70950625	259.14954375	303.88596875
"1239"	139.911175	125.20035625	151.32275625	170.75613125	123.40019375	138.522975	131.91534375	141.029925	139.173575	134.4798	190.16381875	156.09844375	122.168163125	141.13641875	128.50560625	129.91918125
"1240"	444.79020625	623.71660625	482.43543125	496.9808	299.21458125	535.65039375	541.47385625	651.9720875	611.44079375	513.85839375	549.76254375	513.1356	479.4712875	616.868825	521.33320625	425.77890625
"1241"	178.27151875	190.2875875	185.1396875	138.6461375	178.98676875	183.8382375	177.17073125	146.905425	162.5167875	159.13319375	145.61498125	159.49501875	154.79236875	172.14911875	156.56661875	184.94068125
"1242"	1180.49760625	795.81061875	850.98515	1055.956275	761.3392375	995.03616875	869.4789875	1036.2057125	883.9043375	918.1707125	861.81556875	1087.3577625	873.561825	818.30329375	910.28175625	858.8837625
"1243"	625.6937875	650.0348375	800.29621875	669.33246875	802.30418125	612.81884375	573.9270875	765.8296875	674.9793375	683.31349375	642.1862	635.31555625	570.14828125	673.747	603.531425	603.531425
"1244"	1262.998775	1247.2833875	1417.8138	1310.231325	1301.0963875	1096.24956875	1141.1829375	1237.21155625	1150.081725	1131.39265625	1216.96630625	1229.2112375	1074.04169375	1158.5892375	1151.6100625	1001.65960625
"1245"	383.25560625	385.04623125	417.81045625	456.68218125	405.80139375	378.99255	385.04623125	418.88236875	431.2302875	379.3489625	532.49026875	416.30504375	376.12604375	423.5611625	492.1765875	441.1955375
"1246"	964.5036125	1013.12016875	989.99340625	1003.569725	860.359175	1001.65960625	995.03616875	998.67553125	1014.44056875	977.1722125	992.0794375	1007.56609375	998.67553125	985.20096875	1025.44145625	873.561825
"1247"	227.987	207.91703125	237.02546875	278.33121875	233.894175	237.6757375	233.599125	245.0537	216.6859125	256.12508125	198.53253125	250.6985875	220.513475	220.23188125	250.27979375	237.6757375
"1248"	4714.216125	4286.9185625	4384.97975	4334.92525	4076.339625	4692.9215	4402.745625	4582.96175	4211.551	4558.177125	3831.3576875	4558.177125	4423.024875	3321.4144375	4311.0284375	4910.58225
"1249"	291.02585	251.71234375	251.47789375	267.2860375	286.18516875	262.48206875	283.37756875	333.87555	270.4662625	319.100125	315.96966875	242.64490625	283.699525	348.920075	272.49765	440.25100625
"1250"	761.3392375	822.3869875	776.3267625	924.35005625	877.6431625	845.829875	714.148425	807.13776875	854.09265	860.359175	796.9144	882.15630625	863.73875625	727.28054375	835.001975	936.50243125
"1251"	318.75686875	277.52314375	277.8905625	317.3169625	320.50184375	310.93919375	306.1110125	320.50184375	309.9502	299.21458125	275.1277625	326.0443375	307.75991875	263.1715	332.81929375	313.03029375
"1252"	587.4314875	608.0283875	724.7033	677.92055625	686.39419375	600.6751625	581.36528125	719.30775	683.31349375	714.148425	665.20205625	612.81884375	602.25084375	732.0033375	735.35188125	742.3741375
"1253"	1966.799125	2021.0818125	1758.6510625	1586.418	1628.6040625	1911.2956875	2053.15375	1624.6201875	1582.0629375	1662.6488125	1791.0929375	1712.4010625	1985.9696875	1946.7441875	1516.5808125	1624.6201875
"1254"	1340.3986625	1190.4711625	1686.6041875	1442.300875	1615.3555	1324.9676375	1249.78475625	1436.53909375	1417.8138	1507.737	1268.22345625	1411.18090625	1340.3986625	1118.380925	1579.890875	1530.2699375
"1255"	114.328275	134.24280625	122.047340625	137.04911875	124.65518125	130.51429375	126.879325	134.6517375	137.48485625	124.3996625	124.82475625	100.92064875	140.9374125	134.39951875	111.18756875	135.88259375
"1256"	167.42285	174.01328125	173.2017125	188.01433125	186.21501875	192.1860875	179.24620625	179.8522375	232.57520625	198.24175625	184.94068125	182.82895	209.671975	150.3879625	170.4825875	218.28376875
"1257"	373.2155375	307.0055375	418.5149625	444.13575	470.647275	335.7130375	331.1456375	454.5133125	498.8462125	529.9264625	355.1117625	368.453775	333.87555	376.7654625	382.50433125	555.3988
"1258"	245.977775	226.06664375	251.71234375	257.7123	310.93919375	254.74551875	257.00801875	294.51029375	292.8246125	315.54169375	200.4431	270.20674375	285.4098375	203.0632875	297.9725375	332.81929375
"1259"	1797.3398125	1662.6488125	2882.9896875	3134.356375	2813.953625	1860.34275	1424.93611875	3009.7109375	2699.411375	3159.5881875	1538.213375	1855.451125	1554.24275	1219.63616875	2918.4553125	3335.141625
"1260"	1150.081725	983.3576875	1202.66253125	1276.3604625	936.50243125	1081.282075	997.28396875	1137.66421875	1202.66253125	1079.343425	1139.4738625	1103.063875	1007.56609375	1282.669425	1265.67241875	1061.0682125
"1261"	473.2614875	534.5202875	440.25100625	425.26806875	573.2645625	473.81880625	535.65039375	423.5611625	451.86701875	532.49026875	472.3322	481.2609875	524.47488125	530.7982625	510.137575	486.71269375
"1262"	134.75548125	169.83495	154.08801875	155.105775	151.58701875	143.278525	181.25755625	197.49714375	142.1116125	138.14091875	168.3459375	129.44079375	151.32275625	181.25755625	196.7211125	192.6998625
"1263"	257.00801875	237.37525625	268.1248375	260.62513125	236.35453125	274.0271375	256.46486875	257.7123	307.0055375	248.37996875	298.44050625	349.839525	262.86791875	215.8456125	251.12148125	268.1248375
"1264"	3501.236375	3118.194375	3520.3085625	3435.0198125	2868.64275	3262.2125	2964.0600625	3175.5914375	3335.141625	3378.447875	3335.141625	3991.7996875	3088.9976875	3068.6276875	3335.141625	3288.750125
"1265"	106.75509625	135.130675	131.0396125	169.83495	85.883895	115.6064925	127.19045625	134.32135625	157.68523125	121.513838125	154.08801875	114.7723	125.9382875	185.6554625	169.83495	94.5424525
"1266"	272.1747875	248.37996875	249.85980625	270.20674375	273.308375	238.5106	206.9672125	247.22365625	265.85186875	240.4471375	267.2860375	228.7990625	271.55699375	268.583975	267.7657875	242.259
"1267"	203.29688125	672.6904625	138.849725	86.769434375	184.28175	207.91703125	623.71660625	89.193245625	86.6282825	483.61586875	104.126374375	563.311475	343.28258125	107.432819375	82.69529625	910.28175625
"1268"	1151.6100625	1534.5966875	1582.0629375	1219.63616875	1392.45794375	1025.44145625	1498.819375	1187.68010625	1136.0116625	1494.463375	1411.18090625	1014.44056875	930.44455	1376.7517375	1280.20860625	1247.2833875
"1269"	723.1621125	630.5741	677.92055625	475.6670125	820.997875	674.9793375	694.0110625	514.86799375	517.8854875	584.02975	635.31555625	673.747	663.281775	521.33320625	508.87595625	620.268025
"1270"	83.210235625	80.08430625	91.849963125	132.86208125	83.6562725	92.3519625	97.52984375	111.415713125	109.3724025	69.3422425	130.51429375	89.72607	67.62890875	140.37468125	123.07709375	79.3249425
"1271"	553.04888125	683.31349375	541.47385625	940.53600625	380.4059625	599.76196875	661.99913125	679.10428125	790.6829875	568.4896	1000.35111875	576.50710625	631.472125	882.15630625	795.81061875	564.12898125
"1272"	1173.27261875	1183.4057625	1013.12016875	1129.35010625	1143.533925	1178.5543625	1131.39265625	1258.26045625	1273.19681875	894.37793125	1262.998775	1163.1687625	1225.3508625	1227.7625875	1143.533925	1079.343425
"1273"	149.2513125	127.05655	170.3221625	164.55220625	152.54189375	154.08801875	168.8737125	157.37875	130.08083125	158.48131875	132.45063125	127.00803125	140.06875625	164.7689125	136.70280625	164.30206875
"1274"	138.849725	160.60645	156.89721875	139.80569375	147.364625	140.48658125	164.06090625	132.2048375	116.9732775	161.70561875	138.25111875	154.79236875	161.367675	129.91918125	133.38770625	160.01793125
"1275"	2882.9896875	2905.6423125	2813.953625	3043.7964375	2793.161875	2981.3320625	2793.161875	3147.6899375	2896.6903125	2793.161875	3036.9955625	3043.7964375	2580.884875	2804.5258125	2843.6578125	2750.467625
"1276"	311.751775	348.59795625	309.54938125	303.88596875	378.479	347.646725	291.48325	317.80669375	287.8734	309.9502	245.977775	270.4662625	313.03029375	246.7584875	266.9133375	300.39123125
"1277"	205.0668125	213.89248125	216.99501875	159.22376875	222.43183125	302.3472375	207.25365	160.60645	180.09829375	192.6998625	186.21501875	221.48005625	277.52314375	187.1454625	174.01328125	194.621925
"1278"	762.84096875	681.69324375	779.60821875	843.45686875	585.750275	701.05808125	665.20205625	752.13550625	795.81061875	723.1621125	891.29434375	670.43986875	642.1862	894.37793125	869.4789875	677.92055625
"1279"	143.778675	117.263183125	157.019575	167.28025	125.86811875	149.2513125	133.98009375	162.66328125	158.98125	163.02774375	147.47005625	129.65515625	147.11775625	142.91711875	171.2049	153.928325
"1280"	242.259	269.91001875	260.25153125	242.93308125	243.1642875	276.3171625	268.1248375	272.1747875	239.40515625	232.78746875	322.18970625	273.308375	233.051325	273.308375	238.7586	273.65519375
"1281"	135.74799375	128.50560625	142.61154375	160.01793125	132.73478125	123.347475	139.6518	138.14091875	129.26331875	111.707523125	120.08147875	108.785315625	115.6064925	127.2611875	133.46101875	131.5374375
"1282"	1011.6548625	1173.27261875	1178.5543625	1057.79435625	1200.2009	1137.66421875	1000.35111875	1151.6100625	1063.00859375	1185.4464625	1093.99108125	1034.654875	1051.46465	964.5036125	1262.998775	1110.74005
"1283"	2829.20325	2718.9960625	2710.8120625	2678.58875	3464.02075	3224.9923125	3187.575125	3036.9955625	2641.4299375	2781.174125	2554.2429375	2724.0571875	2992.2769375	2858.44	2710.8120625	2918.4553125
"1284"	1380.373125	515.57546875	1316.078075	1417.8138	1045.036275	1177.35339375	397.66949375	1262.998775	1070.3381625	1465.7140625	507.21721875	1273.19681875	1081.282075	630.5741	1185.4464625	1105.188525
"1285"	374.361925	525.4957125	457.686475	446.288625	428.07701875	367.22826875	476.48205625	405.03375625	423.5611625	417.2234125	524.47488125	400.58834375	481.8306	342.77740625	465.8356	371.39080625
"1286"	133.66854375	139.6518	121.633010625	150.54835625	139.80569375	140.26028125	115.049245625	127.36808125	155.58031875	141.28591875	144.36288125	163.53723125	127.8148625	159.49501875	152.82609375	159.3772125
"1287"	6214.750875	4840.020375	5094.918125	3991.7996875	5992.3563125	5739.613	5459.3765	4361.560625	4452.6578125	4936.845125	4510.4289375	5600.8246875	5151.5594375	4558.177125	4164.290875	4582.96175
"1288"	8349.4594375	8533.9548125	9679.44475	9337.830875	9117.4658125	8611.7389375	8057.430875	8930.873375	8753.9308125	8753.9308125	8057.430875	8102.7069375	8057.430875	8753.9308125	8432.59225	9187.1096875
"1289"	3435.0198125	3348.645125	3676.9155	3787.7843125	2580.884875	3451.492625	3103.352875	3501.236375	3464.02075	3417.0201875	3243.8158125	3919.5658125	3359.27075	3147.6899375	3586.2353125	3359.27075
"1290"	695.299875	654.996225	703.69796875	822.3869875	626.6655	663.281775	650.0348375	1027.4562375	687.66148125	566.4806125	596.6564125	774.6548375	544.46848125	670.43986875	832.65680625	714.148425
"1291"	345.373275	531.5510125	292.8246125	255.4140375	260.62513125	348.59795625	446.288625	248.796	283.09960625	333.87555	510.137575	392.01801875	430.6895	425.77890625	277.8905625	255.05586875
"1292"	885.39000625	899.11763125	906.444875	973.28358125	1100.16491875	921.06751875	840.44325	1081.282075	1040.38719375	843.45686875	998.67553125	989.99340625	932.723325	1061.0682125	1009.38395625	966.29824375
"1293"	186.21501875	227.7189	175.3194375	197.73368125	218.28376875	186.6360625	205.6635625	219.96529375	199.14168125	187.83565625	237.37525625	245.977775	187.5929125	211.070625	200.64881875	182.82895
"1294"	144.00201875	108.341470625	129.65515625	136.4511625	104.126374375	121.86806875	131.9807375	178.98676875	135.74799375	140.56025625	146.78865625	141.28591875	119.370765	128.79633125	167.0535875	191.42463125
"1295"	220.8021	228.6005875	261.2439375	241.98793125	192.1860875	207.25365	216.38405625	226.35345625	193.5183	205.965125	288.965675	217.518575	180.26324375	200.4431	233.051325	230.3318125
"1296"	2285.6605625	1566.85925	2503.2494375	1538.213375	2981.3320625	1855.451125	1413.73735625	1566.85925	1526.294125	2882.9896875	886.8674625	1867.5870625	1962.572375	918.1707125	1541.061375	2843.6578125
"1297"	158.7013625	137.582175	132.38333125	134.39951875	143.15913125	120.606836875	139.80569375	135.46335625	132.64590625	136.24065625	132.2048375	121.033623125	140.6835375	138.14091875	143.0651625	157.15743125
"1298"	127.946175	135.74799375	133.87505	141.20824375	95.06357	102.853129375	131.3039	83.551084375	111.489636875	109.20619	116.84347375	104.32014625	133.264025	121.105989375	104.883476875	117.20861125
"1299"	12426.1480625	12153.99125	12526.1838125	13479.4806875	12153.99125	11911.60325	12901.0809375	13219.262375	13092.0876875	12426.1480625	13479.4806875	13219.262375	13219.262375	13092.0876875	13691.4724375	12901.0809375
"1300"	127.8148625	131.0396125	108.72621	96.333271875	103.936026875	115.76447125	124.89751875	98.2715075	104.32014625	101.34075125	135.379475	116.9732775	137.1192625	146.17665	113.0073975	123.156085
"1301"	1158.5892375	997.28396875	1090.33608125	964.5036125	1413.73735625	973.28358125	938.56641875	946.27579375	866.0043125	1357.98291875	643.465	1194.0931875	1196.7565125	852.719575	964.5036125	1141.1829375
"1302"	104.126374375	89.260934375	91.79794625	105.27112125	78.15952625	93.531984375	119.341759375	146.78865625	128.67734375	98.348391875	134.84715625	116.49611625	85.869544375	133.50934375	146.17665	85.6844625
"1303"	558.984575	598.59073125	533.59955	534.5202875	513.1356	611.44079375	591.614025	533.59955	567.49495625	587.4314875	639.84575	569.43401875	585.750275	746.5555	581.36528125	599.76196875
"1304"	142.91711875	129.3313125	150.72463125	172.14911875	114.92529125	153.69998125	158.0949875	189.9694375	203.455025	150.2112625	155.29068125	142.22034375	115.319930625	139.30083125	169.63958125	182.67223125
"1305"	474.85746875	470.647275	421.49866875	457.686475	557.88569375	498.8462125	496.46691875	473.81880625	415.3864	409.34275	360.25441875	543.8776375	474.85746875	452.7586	430.1824	496.46691875
"1306"	1282.669425	1322.9444125	1189.19743125	1324.9676375	1551.817375	1196.7565125	1268.22345625	1225.3508625	1262.998775	1329.8376	1351.1013375	1187.68010625	1211.1934125	1470.5946875	1290.9000625	1227.7625875
"1307"	759.85591875	773.078175	730.35885	827.59345	732.0033375	620.268025	719.30775	720.70190625	629.223775	600.6751625	729.08516875	558.984575	698.00355	759.85591875	827.59345	638.68381875
"1308"	1632.3399375	1476.9110625	1776.2379375	1701.50825	1351.1013375	1538.213375	1465.7140625	1684.1989375	1411.18090625	1591.83025	1369.6787875	2037.5935625	1424.93611875	1351.1013375	1369.6787875	1628.6040625
"1309"	744.83825625	746.5555	754.7629875	788.0968	665.20205625	823.85491875	800.29621875	724.049425	843.45686875	661.99913125	839.36059375	852.719575	750.2024875	850.98515	704.816775	610.43080625
"1310"	260.62513125	244.5951375	280.855175	325.57151875	318.46869375	264.69341875	215.8456125	245.57454375	301.32981875	293.71896875	271.14005	259.14954375	282.07886875	269.5326625	300.39123125	258.7357
"1311"	5178.828375	5118.8261875	5515.903125	4188.356625	6800.5561875	5064.9144375	5969.7195625	3991.7996875	3919.5658125	5482.715125	4088.650125	5288.407375	5118.8261875	3919.5658125	4144.1603125	5329.3268125
"1312"	132.2862	115.319930625	124.82475625	118.421140625	117.147180625	117.015170625	128.992375	130.96313125	115.662691875	121.341354375	119.719189375	111.823280625	121.341354375	126.10410625	116.5475775	126.74058125
"1313"	524.47488125	542.92555625	564.12898125	603.531425	581.36528125	555.3988	458.6678125	580.31461875	564.12898125	573.9270875	551.98275	588.60095	594.09709375	473.81880625	594.09709375	521.33320625
"1314"	160.01793125	132.94419375	150.3879625	137.2645875	149.70696875	145.37275	142.1116125	139.38239375	156.09844375	147.23384375	118.421140625	141.73386875	154.08801875	123.229525	141.28591875	127.2611875
"1315"	459.90990625	297.647775	182.82895	227.3288875	235.51765	487.69114375	321.59056875	376.12604375	742.3741375	214.36930625	380.4059625	272.1747875	752.13550625	401.63295625	290.057825	300.76705
"1316"	636.575075	566.4806125	560.561575	473.81880625	553.04888125	562.17145625	557.88569375	482.43543125	481.2609875	639.84575	523.1370125	580.31461875	598.59073125	468.655325	474.85746875	602.25084375
"1317"	11092.614625	10477.244375	12153.99125	11694.4764375	10054.5608125	10731.38525	9968.94425	10809.1315	10731.38525	10731.38525	10809.1315	10731.38525	10054.5608125	10477.244375	11491.2849375	10054.5608125
"1318"	168.3459375	165.61521875	158.98125	144.24366875	128.5755125	176.55216875	185.823375	160.32695	215.23465625	142.61154375	170.75613125	152.1436625	175.97898125	182.67223125	171.06153125	181.25755625
"1319"	3288.750125	3435.0198125	3243.8158125	3664.9150625	3664.9150625	3306.9571875	3610.168	3737.9051875	3625.9915	3520.3085625	3651.112625	3501.236375	3464.02075	3464.02075	3890.4998125	3483.050125
"1320"	101.192721875	113.88860125	123.07709375	120.9148325	129.26331875	100.632845	131.0396125	128.73205	124.15396875	129.0986125	134.9145375	121.4418175	99.242189375	113.949993125	138.6461375	121.4418175
"1321"	2651.41075	2209.24	2134.529875	2253.2248125	2043.7664375	2588.16325	2116.061	2600.4274375	2369.4858125	2301.23375	2071.640375	2804.5258125	2037.5935625	2021.0818125	2497.53025	2394.0406875
"1322"	4936.845125	5311.0550625	4423.024875	5064.9144375	4286.9185625	4666.126625	5094.918125	4423.024875	5094.918125	4259.701	5482.715125	5887.791375	5094.918125	5288.407375	4538.0268125	4053.545
